country,year,cases,sex,age
LY,1970,50.0,f,25-34
LY,1970,36.0,f,25-34
LY,1970,34.0,f,25-34
LY,1970,17.0,f,25-34
LY,1970,35.0,f,25-34
LY,1970,212.0,m,25-34
LY,1970,142.0,m,25-34
LY,1970,257.0,m,25-34
LY,1970,239.0,m,25-34
LY,1970,266.0,m,25-34
LY,1970,310.0,m,25-34
LY,1970,293.0,m,25-34
LY,1970,247.0,m,25-34
LY,1970,143.0,m,25-34
LY,1970,298.0,m,25-34
LY,1970,19.0,f,35-44
LY,1970,17.0,f,35-44
LY,1970,25.0,f,35-44
LY,1970,24.0,f,35-44
LY,1970,30.0,f,35-44
LY,1970,20.0,f,35-44
LY,1970,35.0,f,35-44
LY,1970,24.0,f,35-44
LY,1970,12.0,f,35-44
LY,1970,22.0,f,35-44
LY,1970,78.0,m,35-44
LY,1970,82.0,m,35-44
LY,1970,115.0,m,35-44
LY,1970,86.0,m,35-44
LY,1970,142.0,m,35-44
LY,1970,173.0,m,35-44
LY,1970,168.0,m,35-44
LY,1970,150.0,m,35-44
LY,1970,78.0,m,35-44
LY,1970,162.0,m,35-44
LY,1970,20.0,f,45-54
LY,1970,10.0,f,45-54
LY,1970,15.0,f,45-54
LY,1970,24.0,f,45-54
LY,1970,25.0,f,45-54
LY,1970,23.0,f,45-54
LY,1970,21.0,f,45-54
LY,1970,10.0,f,45-54
LY,1970,8.0,f,45-54
LY,1970,20.0,f,45-54
LY,1970,46.0,m,45-54
LY,1970,31.0,m,45-54
LY,1970,53.0,m,45-54
LY,1970,36.0,m,45-54
LY,1970,32.0,m,45-54
LY,1970,53.0,m,45-54
LY,1970,52.0,m,45-54
LY,1970,49.0,m,45-54
LY,1970,26.0,m,45-54
LY,1970,85.0,m,45-54
LY,1970,0.0,f,5-14
LY,1970,6.0,f,5-14
LY,1970,0.0,m,5-14
LY,1970,1.0,m,5-14
LY,1970,13.0,f,55-64
LY,1970,9.0,f,55-64
LY,1970,14.0,f,55-64
LY,1970,16.0,f,55-64
LY,1970,21.0,f,55-64
LY,1970,13.0,f,55-64
LY,1970,21.0,f,55-64
LY,1970,12.0,f,55-64
LY,1970,7.0,f,55-64
LY,1970,9.0,f,55-64
LY,1970,22.0,m,55-64
LY,1970,28.0,m,55-64
LY,1970,36.0,m,55-64
LY,1970,29.0,m,55-64
LY,1970,25.0,m,55-64
LY,1970,24.0,m,55-64
LY,1970,19.0,m,55-64
LY,1970,23.0,m,55-64
LY,1970,12.0,m,55-64
LY,1970,24.0,m,55-64
LY,1970,11.0,f,65+
LY,1970,11.0,f,65+
LY,1970,27.0,f,65+
LY,1970,22.0,f,65+
LY,1970,21.0,f,65+
LY,1970,23.0,f,65+
LY,1970,20.0,f,65+
LY,1970,11.0,f,65+
LY,1970,11.0,f,65+
LY,1970,17.0,f,65+
LY,1970,21.0,m,65+
LY,1970,19.0,m,65+
LY,1970,33.0,m,65+
LY,1970,32.0,m,65+
LY,1970,19.0,m,65+
LY,1970,20.0,m,65+
LY,1970,35.0,m,65+
LY,1970,23.0,m,65+
LY,1970,10.0,m,65+
LY,1970,19.0,m,65+
LY,1970,5.0,f,
LY,1970,4.0,f,
LY,1970,6.0,f,
LY,1970,6.0,f,
LY,1970,4.0,f,
LY,1970,1.0,f,
LY,1970,8.0,f,
LY,1970,8.0,f,
LY,1970,4.0,f,
LY,1970,6.0,f,
LY,1970,0.0,f,
LY,1970,2.0,m,
LY,1970,4.0,m,
LY,1970,2.0,m,
LY,1970,5.0,m,
LY,1970,0.0,m,
LY,1970,5.0,m,
LY,1970,2.0,m,
LY,1970,1.0,m,
LY,1970,2.0,m,
LY,1970,2.0,m,
LY,1970,0.0,m,
MA,1970,6.0,f,0-4
MA,1970,6.0,f,0-4
MA,1970,4.0,f,0-4
MA,1970,4.0,m,0-4
MA,1970,4.0,m,0-4
MA,1970,5.0,m,0-4
MA,1970,1708.0,f,15-24
MA,1970,1697.0,f,15-24
MA,1970,1799.0,f,15-24
MA,1970,1600.0,f,15-24
MA,1970,1654.0,f,15-24
MA,1970,1530.0,f,15-24
MA,1970,1477.0,f,15-24
MA,1970,1483.0,f,15-24
MA,1970,1455.0,f,15-24
MA,1970,1196.0,f,15-24
MA,1970,1330.0,f,15-24
MA,1970,1273.0,f,15-24
MA,1970,1177.0,f,15-24
MA,1970,1081.0,f,15-24
MA,1970,2508.0,m,15-24
MA,1970,2618.0,m,15-24
MA,1970,2328.0,m,15-24
MA,1970,2308.0,m,15-24
MA,1970,2296.0,m,15-24
MA,1970,2061.0,m,15-24
MA,1970,2200.0,m,15-24
MA,1970,2190.0,m,15-24
MA,1970,2225.0,m,15-24
MA,1970,2081.0,m,15-24
MA,1970,2222.0,m,15-24
MA,1970,2104.0,m,15-24
MA,1970,2098.0,m,15-24
MA,1970,1992.0,m,15-24
MA,1970,1288.0,f,25-34
MA,1970,1300.0,f,25-34
MA,1970,1331.0,f,25-34
MA,1970,1150.0,f,25-34
MA,1970,1143.0,f,25-34
MA,1970,1121.0,f,25-34
MA,1970,1046.0,f,25-34
MA,1970,1088.0,f,25-34
MA,1970,1029.0,f,25-34
MA,1970,981.0,f,25-34
MA,1970,943.0,f,25-34
MA,1970,1025.0,f,25-34
MA,1970,837.0,f,25-34
MA,1970,803.0,f,25-34
MA,1970,2872.0,m,25-34
MA,1970,2844.0,m,25-34
MA,1970,2891.0,m,25-34
MA,1970,2573.0,m,25-34
MA,1970,2696.0,m,25-34
MA,1970,2423.0,m,25-34
MA,1970,2256.0,m,25-34
MA,1970,2341.0,m,25-34
MA,1970,2347.0,m,25-34
MA,1970,2397.0,m,25-34
MA,1970,2515.0,m,25-34
MA,1970,2373.0,m,25-34
MA,1970,2370.0,m,25-34
MA,1970,2372.0,m,25-34
MA,1970,703.0,f,35-44
MA,1970,677.0,f,35-44
MA,1970,745.0,f,35-44
MA,1970,679.0,f,35-44
MA,1970,691.0,f,35-44
MA,1970,672.0,f,35-44
MA,1970,596.0,f,35-44
MA,1970,713.0,f,35-44
MA,1970,633.0,f,35-44
MA,1970,517.0,f,35-44
MA,1970,546.0,f,35-44
MA,1970,597.0,f,35-44
MA,1970,444.0,f,35-44
MA,1970,479.0,f,35-44
MA,1970,1737.0,m,35-44
MA,1970,1721.0,m,35-44
MA,1970,1659.0,m,35-44
MA,1970,1744.0,m,35-44
MA,1970,1641.0,m,35-44
MA,1970,1705.0,m,35-44
MA,1970,1731.0,m,35-44
MA,1970,1647.0,m,35-44
MA,1970,1667.0,m,35-44
MA,1970,1676.0,m,35-44
MA,1970,1583.0,m,35-44
MA,1970,1498.0,m,35-44
MA,1970,1545.0,m,35-44
MA,1970,1514.0,m,35-44
MA,1970,461.0,f,45-54
MA,1970,437.0,f,45-54
MA,1970,416.0,f,45-54
MA,1970,412.0,f,45-54
MA,1970,446.0,f,45-54
MA,1970,398.0,f,45-54
MA,1970,402.0,f,45-54
MA,1970,443.0,f,45-54
MA,1970,431.0,f,45-54
MA,1970,373.0,f,45-54
MA,1970,403.0,f,45-54
MA,1970,426.0,f,45-54
MA,1970,354.0,f,45-54
MA,1970,360.0,f,45-54
MA,1970,819.0,m,45-54
MA,1970,772.0,m,45-54
MA,1970,761.0,m,45-54
MA,1970,843.0,m,45-54
MA,1970,815.0,m,45-54
MA,1970,855.0,m,45-54
MA,1970,929.0,m,45-54
MA,1970,941.0,m,45-54
MA,1970,1004.0,m,45-54
MA,1970,1114.0,m,45-54
MA,1970,1057.0,m,45-54
MA,1970,1036.0,m,45-54
MA,1970,1165.0,m,45-54
MA,1970,1179.0,m,45-54
MA,1970,149.0,f,5-14
MA,1970,117.0,f,5-14
MA,1970,120.0,f,5-14
MA,1970,69.0,m,5-14
MA,1970,70.0,m,5-14
MA,1970,46.0,m,5-14
MA,1970,317.0,f,55-64
MA,1970,400.0,f,55-64
MA,1970,424.0,f,55-64
MA,1970,402.0,f,55-64
MA,1970,351.0,f,55-64
MA,1970,406.0,f,55-64
MA,1970,399.0,f,55-64
MA,1970,357.0,f,55-64
MA,1970,366.0,f,55-64
MA,1970,331.0,f,55-64
MA,1970,343.0,f,55-64
MA,1970,335.0,f,55-64
MA,1970,306.0,f,55-64
MA,1970,290.0,f,55-64
MA,1970,573.0,m,55-64
MA,1970,602.0,m,55-64
MA,1970,591.0,m,55-64
MA,1970,560.0,m,55-64
MA,1970,559.0,m,55-64
MA,1970,485.0,m,55-64
MA,1970,561.0,m,55-64
MA,1970,525.0,m,55-64
MA,1970,525.0,m,55-64
MA,1970,533.0,m,55-64
MA,1970,580.0,m,55-64
MA,1970,527.0,m,55-64
MA,1970,545.0,m,55-64
MA,1970,633.0,m,55-64
MA,1970,299.0,f,65+
MA,1970,292.0,f,65+
MA,1970,275.0,f,65+
MA,1970,330.0,f,65+
MA,1970,332.0,f,65+
MA,1970,352.0,f,65+
MA,1970,360.0,f,65+
MA,1970,386.0,f,65+
MA,1970,351.0,f,65+
MA,1970,325.0,f,65+
MA,1970,398.0,f,65+
MA,1970,307.0,f,65+
MA,1970,370.0,f,65+
MA,1970,358.0,f,65+
MA,1970,553.0,m,65+
MA,1970,583.0,m,65+
MA,1970,557.0,m,65+
MA,1970,527.0,m,65+
MA,1970,562.0,m,65+
MA,1970,595.0,m,65+
MA,1970,606.0,m,65+
MA,1970,577.0,m,65+
MA,1970,550.0,m,65+
MA,1970,539.0,m,65+
MA,1970,591.0,m,65+
MA,1970,551.0,m,65+
MA,1970,529.0,m,65+
MA,1970,589.0,m,65+
MA,1970,191.0,f,
MA,1970,217.0,f,
MA,1970,238.0,f,
MA,1970,182.0,f,
MA,1970,156.0,f,
MA,1970,170.0,f,
MA,1970,156.0,f,
MA,1970,144.0,f,
MA,1970,168.0,f,
MA,1970,149.0,f,
MA,1970,167.0,f,
MA,1970,155.0,f,
MA,1970,123.0,f,
MA,1970,124.0,f,
MA,1970,0.0,f,
MA,1970,142.0,m,
MA,1970,118.0,m,
MA,1970,119.0,m,
MA,1970,116.0,m,
MA,1970,78.0,m,
MA,1970,99.0,m,
MA,1970,85.0,m,
MA,1970,79.0,m,
MA,1970,91.0,m,
MA,1970,68.0,m,
MA,1970,79.0,m,
MA,1970,73.0,m,
MA,1970,74.0,m,
MA,1970,51.0,m,
MA,1970,0.0,m,
MC,1970,0.0,f,15-24
MC,1970,0.0,m,15-24
MC,1970,0.0,f,25-34
MC,1970,0.0,m,25-34
MC,1970,0.0,f,35-44
MC,1970,0.0,m,35-44
MC,1970,0.0,f,45-54
MC,1970,1.0,m,45-54
MC,1970,0.0,f,55-64
MC,1970,0.0,m,55-64
MC,1970,1.0,f,65+
MC,1970,0.0,m,65+
MC,1970,0.0,f,
MC,1970,0.0,m,
MD,1970,0.0,f,0-4
MD,1970,0.0,f,0-4
MD,1970,2.0,f,0-4
MD,1970,0.0,m,0-4
MD,1970,0.0,m,0-4
MD,1970,0.0,m,0-4
MD,1970,42.0,f,15-24
MD,1970,10.0,f,15-24
MD,1970,24.0,f,15-24
MD,1970,34.0,f,15-24
MD,1970,31.0,f,15-24
MD,1970,16.0,f,15-24
MD,1970,58.0,f,15-24
MD,1970,71.0,f,15-24
MD,1970,101.0,f,15-24
MD,1970,91.0,f,15-24
MD,1970,97.0,f,15-24
MD,1970,91.0,f,15-24
MD,1970,97.0,f,15-24
MD,1970,85.0,f,15-24
MD,1970,55.0,m,15-24
MD,1970,26.0,m,15-24
MD,1970,51.0,m,15-24
MD,1970,72.0,m,15-24
MD,1970,89.0,m,15-24
MD,1970,52.0,m,15-24
MD,1970,152.0,m,15-24
MD,1970,159.0,m,15-24
MD,1970,152.0,m,15-24
MD,1970,210.0,m,15-24
MD,1970,211.0,m,15-24
MD,1970,175.0,m,15-24
MD,1970,181.0,m,15-24
MD,1970,167.0,m,15-24
MD,1970,38.0,f,25-34
MD,1970,14.0,f,25-34
MD,1970,32.0,f,25-34
MD,1970,20.0,f,25-34
MD,1970,32.0,f,25-34
MD,1970,32.0,f,25-34
MD,1970,61.0,f,25-34
MD,1970,76.0,f,25-34
MD,1970,71.0,f,25-34
MD,1970,97.0,f,25-34
MD,1970,92.0,f,25-34
MD,1970,108.0,f,25-34
MD,1970,85.0,f,25-34
MD,1970,81.0,f,25-34
MD,1970,115.0,m,25-34
MD,1970,33.0,m,25-34
MD,1970,65.0,m,25-34
MD,1970,67.0,m,25-34
MD,1970,123.0,m,25-34
MD,1970,31.0,m,25-34
MD,1970,197.0,m,25-34
MD,1970,220.0,m,25-34
MD,1970,201.0,m,25-34
MD,1970,277.0,m,25-34
MD,1970,337.0,m,25-34
MD,1970,302.0,m,25-34
MD,1970,281.0,m,25-34
MD,1970,271.0,m,25-34
MD,1970,31.0,f,35-44
MD,1970,18.0,f,35-44
MD,1970,16.0,f,35-44
MD,1970,34.0,f,35-44
MD,1970,27.0,f,35-44
MD,1970,45.0,f,35-44
MD,1970,46.0,f,35-44
MD,1970,41.0,f,35-44
MD,1970,64.0,f,35-44
MD,1970,57.0,f,35-44
MD,1970,57.0,f,35-44
MD,1970,72.0,f,35-44
MD,1970,57.0,f,35-44
MD,1970,57.0,f,35-44
MD,1970,166.0,m,35-44
MD,1970,55.0,m,35-44
MD,1970,86.0,m,35-44
MD,1970,116.0,m,35-44
MD,1970,144.0,m,35-44
MD,1970,36.0,m,35-44
MD,1970,230.0,m,35-44
MD,1970,237.0,m,35-44
MD,1970,252.0,m,35-44
MD,1970,284.0,m,35-44
MD,1970,345.0,m,35-44
MD,1970,349.0,m,35-44
MD,1970,343.0,m,35-44
MD,1970,314.0,m,35-44
MD,1970,19.0,f,45-54
MD,1970,4.0,f,45-54
MD,1970,14.0,f,45-54
MD,1970,10.0,f,45-54
MD,1970,19.0,f,45-54
MD,1970,23.0,f,45-54
MD,1970,33.0,f,45-54
MD,1970,32.0,f,45-54
MD,1970,40.0,f,45-54
MD,1970,53.0,f,45-54
MD,1970,61.0,f,45-54
MD,1970,67.0,f,45-54
MD,1970,58.0,f,45-54
MD,1970,52.0,f,45-54
MD,1970,95.0,m,45-54
MD,1970,34.0,m,45-54
MD,1970,47.0,m,45-54
MD,1970,56.0,m,45-54
MD,1970,84.0,m,45-54
MD,1970,13.0,m,45-54
MD,1970,158.0,m,45-54
MD,1970,181.0,m,45-54
MD,1970,206.0,m,45-54
MD,1970,267.0,m,45-54
MD,1970,313.0,m,45-54
MD,1970,312.0,m,45-54
MD,1970,314.0,m,45-54
MD,1970,317.0,m,45-54
MD,1970,3.0,f,5-14
MD,1970,2.0,f,5-14
MD,1970,2.0,f,5-14
MD,1970,2.0,m,5-14
MD,1970,0.0,m,5-14
MD,1970,1.0,m,5-14
MD,1970,10.0,f,55-64
MD,1970,3.0,f,55-64
MD,1970,6.0,f,55-64
MD,1970,5.0,f,55-64
MD,1970,7.0,f,55-64
MD,1970,14.0,f,55-64
MD,1970,14.0,f,55-64
MD,1970,23.0,f,55-64
MD,1970,16.0,f,55-64
MD,1970,28.0,f,55-64
MD,1970,23.0,f,55-64
MD,1970,25.0,f,55-64
MD,1970,25.0,f,55-64
MD,1970,22.0,f,55-64
MD,1970,65.0,m,55-64
MD,1970,9.0,m,55-64
MD,1970,35.0,m,55-64
MD,1970,36.0,m,55-64
MD,1970,29.0,m,55-64
MD,1970,13.0,m,55-64
MD,1970,62.0,m,55-64
MD,1970,49.0,m,55-64
MD,1970,62.0,m,55-64
MD,1970,89.0,m,55-64
MD,1970,106.0,m,55-64
MD,1970,106.0,m,55-64
MD,1970,107.0,m,55-64
MD,1970,105.0,m,55-64
MD,1970,12.0,f,65+
MD,1970,6.0,f,65+
MD,1970,8.0,f,65+
MD,1970,7.0,f,65+
MD,1970,6.0,f,65+
MD,1970,6.0,f,65+
MD,1970,10.0,f,65+
MD,1970,8.0,f,65+
MD,1970,22.0,f,65+
MD,1970,22.0,f,65+
MD,1970,18.0,f,65+
MD,1970,31.0,f,65+
MD,1970,25.0,f,65+
MD,1970,25.0,f,65+
MD,1970,15.0,m,65+
MD,1970,5.0,m,65+
MD,1970,13.0,m,65+
MD,1970,16.0,m,65+
MD,1970,14.0,m,65+
MD,1970,6.0,m,65+
MD,1970,32.0,m,65+
MD,1970,33.0,m,65+
MD,1970,25.0,m,65+
MD,1970,42.0,m,65+
MD,1970,31.0,m,65+
MD,1970,32.0,m,65+
MD,1970,35.0,m,65+
MD,1970,32.0,m,65+
MD,1970,2.0,f,
MD,1970,2.0,f,
MD,1970,0.0,f,
MD,1970,2.0,f,
MD,1970,3.0,f,
MD,1970,1.0,f,
MD,1970,6.0,f,
MD,1970,11.0,f,
MD,1970,1.0,f,
MD,1970,11.0,f,
MD,1970,3.0,f,
MD,1970,7.0,f,
MD,1970,2.0,f,
MD,1970,4.0,f,
MD,1970,0.0,f,
MD,1970,0.0,f,
MD,1970,0.0,f,
MD,1970,0.0,f,
MD,1970,0.0,m,
MD,1970,0.0,m,
MD,1970,0.0,m,
MD,1970,2.0,m,
MD,1970,1.0,m,
MD,1970,2.0,m,
MD,1970,1.0,m,
MD,1970,5.0,m,
MD,1970,1.0,m,
MD,1970,8.0,m,
MD,1970,2.0,m,
MD,1970,2.0,m,
MD,1970,0.0,m,
MD,1970,1.0,m,
MD,1970,0.0,m,
MD,1970,0.0,m,
MD,1970,0.0,m,
MD,1970,0.0,m,
ME,1970,0.0,f,0-4
ME,1970,0.0,f,0-4
ME,1970,0.0,f,0-4
ME,1970,0.0,f,0-4
ME,1970,0.0,m,0-4
ME,1970,0.0,m,0-4
ME,1970,0.0,m,0-4
ME,1970,0.0,m,0-4
ME,1970,0.0,f,15-24
ME,1970,3.0,f,15-24
ME,1970,3.0,f,15-24
ME,1970,4.0,f,15-24
ME,1970,3.0,m,15-24
ME,1970,0.0,m,15-24
ME,1970,0.0,m,15-24
ME,1970,2.0,m,15-24
ME,1970,7.0,f,25-34
ME,1970,4.0,f,25-34
ME,1970,3.0,f,25-34
ME,1970,5.0,f,25-34
ME,1970,5.0,m,25-34
ME,1970,7.0,m,25-34
ME,1970,6.0,m,25-34
ME,1970,7.0,m,25-34
ME,1970,3.0,f,35-44
ME,1970,4.0,f,35-44
ME,1970,4.0,f,35-44
ME,1970,5.0,f,35-44
ME,1970,7.0,m,35-44
ME,1970,7.0,m,35-44
ME,1970,3.0,m,35-44
ME,1970,10.0,m,35-44
ME,1970,4.0,f,45-54
ME,1970,4.0,f,45-54
ME,1970,3.0,f,45-54
ME,1970,10.0,f,45-54
ME,1970,15.0,m,45-54
ME,1970,12.0,m,45-54
ME,1970,10.0,m,45-54
ME,1970,5.0,m,45-54
ME,1970,0.0,f,5-14
ME,1970,0.0,f,5-14
ME,1970,0.0,f,5-14
ME,1970,0.0,f,5-14
ME,1970,0.0,m,5-14
ME,1970,0.0,m,5-14
ME,1970,0.0,m,5-14
ME,1970,0.0,m,5-14
ME,1970,0.0,f,55-64
ME,1970,3.0,f,55-64
ME,1970,3.0,f,55-64
ME,1970,4.0,f,55-64
ME,1970,4.0,m,55-64
ME,1970,9.0,m,55-64
ME,1970,1.0,m,55-64
ME,1970,5.0,m,55-64
ME,1970,8.0,f,65+
ME,1970,2.0,f,65+
ME,1970,1.0,f,65+
ME,1970,7.0,f,65+
ME,1970,8.0,m,65+
ME,1970,3.0,m,65+
ME,1970,3.0,m,65+
ME,1970,1.0,m,65+
ME,1970,0.0,f,
ME,1970,0.0,f,
ME,1970,0.0,f,
ME,1970,0.0,f,
ME,1970,0.0,f,
ME,1970,0.0,f,
ME,1970,0.0,f,
ME,1970,0.0,m,
ME,1970,0.0,m,
ME,1970,0.0,m,
ME,1970,0.0,m,
ME,1970,0.0,m,
ME,1970,0.0,m,
ME,1970,1.0,m,
ME,1970,0.0,m,
MG,1970,16.0,f,0-4
MG,1970,19.0,f,0-4
MG,1970,94.0,m,0-4
MG,1970,21.0,m,0-4
MG,1970,799.0,f,15-24
MG,1970,808.0,f,15-24
MG,1970,852.0,f,15-24
MG,1970,1010.0,f,15-24
MG,1970,983.0,f,15-24
MG,1970,1164.0,f,15-24
MG,1970,950.0,f,15-24
MG,1970,1012.0,f,15-24
MG,1970,1458.0,f,15-24
MG,1970,1456.0,f,15-24
MG,1970,1433.0,f,15-24
MG,1970,791.0,m,15-24
MG,1970,888.0,m,15-24
MG,1970,827.0,m,15-24
MG,1970,1033.0,m,15-24
MG,1970,1023.0,m,15-24
MG,1970,1249.0,m,15-24
MG,1970,1025.0,m,15-24
MG,1970,1159.0,m,15-24
MG,1970,1500.0,m,15-24
MG,1970,1473.0,m,15-24
MG,1970,1499.0,m,15-24
MG,1970,1108.0,f,25-34
MG,1970,1031.0,f,25-34
MG,1970,1193.0,f,25-34
MG,1970,1349.0,f,25-34
MG,1970,1372.0,f,25-34
MG,1970,1578.0,f,25-34
MG,1970,1130.0,f,25-34
MG,1970,1451.0,f,25-34
MG,1970,1944.0,f,25-34
MG,1970,1810.0,f,25-34
MG,1970,1846.0,f,25-34
MG,1970,1289.0,m,25-34
MG,1970,1325.0,m,25-34
MG,1970,1545.0,m,25-34
MG,1970,1588.0,m,25-34
MG,1970,1594.0,m,25-34
MG,1970,1830.0,m,25-34
MG,1970,1593.0,m,25-34
MG,1970,1867.0,m,25-34
MG,1970,2391.0,m,25-34
MG,1970,2353.0,m,25-34
MG,1970,2294.0,m,25-34
MG,1970,744.0,f,35-44
MG,1970,744.0,f,35-44
MG,1970,824.0,f,35-44
MG,1970,1094.0,f,35-44
MG,1970,1000.0,f,35-44
MG,1970,1240.0,f,35-44
MG,1970,841.0,f,35-44
MG,1970,1047.0,f,35-44
MG,1970,1444.0,f,35-44
MG,1970,1354.0,f,35-44
MG,1970,1352.0,f,35-44
MG,1970,1173.0,m,35-44
MG,1970,1271.0,m,35-44
MG,1970,1420.0,m,35-44
MG,1970,1625.0,m,35-44
MG,1970,1563.0,m,35-44
MG,1970,1839.0,m,35-44
MG,1970,1482.0,m,35-44
MG,1970,1732.0,m,35-44
MG,1970,2220.0,m,35-44
MG,1970,2097.0,m,35-44
MG,1970,2113.0,m,35-44
MG,1970,340.0,f,45-54
MG,1970,393.0,f,45-54
MG,1970,430.0,f,45-54
MG,1970,546.0,f,45-54
MG,1970,598.0,f,45-54
MG,1970,743.0,f,45-54
MG,1970,513.0,f,45-54
MG,1970,614.0,f,45-54
MG,1970,874.0,f,45-54
MG,1970,880.0,f,45-54
MG,1970,911.0,f,45-54
MG,1970,630.0,m,45-54
MG,1970,673.0,m,45-54
MG,1970,829.0,m,45-54
MG,1970,1094.0,m,45-54
MG,1970,1174.0,m,45-54
MG,1970,1413.0,m,45-54
MG,1970,1026.0,m,45-54
MG,1970,1349.0,m,45-54
MG,1970,1714.0,m,45-54
MG,1970,1671.0,m,45-54
MG,1970,1669.0,m,45-54
MG,1970,207.0,f,5-14
MG,1970,232.0,f,5-14
MG,1970,102.0,m,5-14
MG,1970,121.0,m,5-14
MG,1970,230.0,f,55-64
MG,1970,197.0,f,55-64
MG,1970,253.0,f,55-64
MG,1970,289.0,f,55-64
MG,1970,234.0,f,55-64
MG,1970,326.0,f,55-64
MG,1970,220.0,f,55-64
MG,1970,248.0,f,55-64
MG,1970,353.0,f,55-64
MG,1970,378.0,f,55-64
MG,1970,383.0,f,55-64
MG,1970,423.0,m,55-64
MG,1970,484.0,m,55-64
MG,1970,485.0,m,55-64
MG,1970,613.0,m,55-64
MG,1970,609.0,m,55-64
MG,1970,723.0,m,55-64
MG,1970,495.0,m,55-64
MG,1970,582.0,m,55-64
MG,1970,766.0,m,55-64
MG,1970,823.0,m,55-64
MG,1970,836.0,m,55-64
MG,1970,78.0,f,65+
MG,1970,79.0,f,65+
MG,1970,117.0,f,65+
MG,1970,154.0,f,65+
MG,1970,135.0,f,65+
MG,1970,191.0,f,65+
MG,1970,95.0,f,65+
MG,1970,129.0,f,65+
MG,1970,166.0,f,65+
MG,1970,192.0,f,65+
MG,1970,171.0,f,65+
MG,1970,242.0,m,65+
MG,1970,285.0,m,65+
MG,1970,282.0,m,65+
MG,1970,404.0,m,65+
MG,1970,398.0,m,65+
MG,1970,438.0,m,65+
MG,1970,300.0,m,65+
MG,1970,333.0,m,65+
MG,1970,458.0,m,65+
MG,1970,438.0,m,65+
MG,1970,465.0,m,65+
MG,1970,100.0,f,
MG,1970,106.0,f,
MG,1970,108.0,f,
MG,1970,190.0,f,
MG,1970,163.0,f,
MG,1970,216.0,f,
MG,1970,130.0,f,
MG,1970,150.0,f,
MG,1970,208.0,f,
MG,1970,223.0,f,
MG,1970,251.0,f,
MG,1970,0.0,f,
MG,1970,79.0,m,
MG,1970,68.0,m,
MG,1970,70.0,m,
MG,1970,103.0,m,
MG,1970,94.0,m,
MG,1970,123.0,m,
MG,1970,118.0,m,
MG,1970,98.0,m,
MG,1970,117.0,m,
MG,1970,196.0,m,
MG,1970,142.0,m,
MG,1970,0.0,m,
MH,1970,0.0,f,0-4
MH,1970,0.0,f,0-4
MH,1970,0.0,m,0-4
MH,1970,0.0,m,0-4
MH,1970,7.0,f,15-24
MH,1970,1.0,f,15-24
MH,1970,10.0,f,15-24
MH,1970,7.0,f,15-24
MH,1970,6.0,f,15-24
MH,1970,2.0,f,15-24
MH,1970,9.0,f,15-24
MH,1970,7.0,f,15-24
MH,1970,9.0,f,15-24
MH,1970,2.0,f,15-24
MH,1970,3.0,f,15-24
MH,1970,3.0,f,15-24
MH,1970,8.0,m,15-24
MH,1970,2.0,m,15-24
MH,1970,10.0,m,15-24
MH,1970,5.0,m,15-24
MH,1970,8.0,m,15-24
MH,1970,1.0,m,15-24
MH,1970,4.0,m,15-24
MH,1970,5.0,m,15-24
MH,1970,4.0,m,15-24
MH,1970,4.0,m,15-24
MH,1970,1.0,m,15-24
MH,1970,1.0,m,15-24
MH,1970,3.0,f,25-34
MH,1970,3.0,f,25-34
MH,1970,7.0,f,25-34
MH,1970,3.0,f,25-34
MH,1970,4.0,f,25-34
MH,1970,0.0,f,25-34
MH,1970,2.0,f,25-34
MH,1970,5.0,f,25-34
MH,1970,2.0,f,25-34
MH,1970,3.0,f,25-34
MH,1970,3.0,f,25-34
MH,1970,2.0,f,25-34
MH,1970,3.0,m,25-34
MH,1970,0.0,m,25-34
MH,1970,3.0,m,25-34
MH,1970,4.0,m,25-34
MH,1970,4.0,m,25-34
MH,1970,2.0,m,25-34
MH,1970,2.0,m,25-34
MH,1970,4.0,m,25-34
MH,1970,4.0,m,25-34
MH,1970,3.0,m,25-34
MH,1970,1.0,m,25-34
MH,1970,1.0,m,25-34
MH,1970,3.0,f,35-44
MH,1970,1.0,f,35-44
MH,1970,2.0,f,35-44
MH,1970,0.0,f,35-44
MH,1970,7.0,f,35-44
MH,1970,0.0,f,35-44
MH,1970,4.0,f,35-44
MH,1970,3.0,f,35-44
MH,1970,4.0,f,35-44
MH,1970,3.0,f,35-44
MH,1970,2.0,f,35-44
MH,1970,4.0,f,35-44
MH,1970,3.0,m,35-44
MH,1970,1.0,m,35-44
MH,1970,4.0,m,35-44
MH,1970,1.0,m,35-44
MH,1970,2.0,m,35-44
MH,1970,1.0,m,35-44
MH,1970,7.0,m,35-44
MH,1970,3.0,m,35-44
MH,1970,5.0,m,35-44
MH,1970,4.0,m,35-44
MH,1970,2.0,m,35-44
MH,1970,2.0,m,35-44
MH,1970,2.0,f,45-54
MH,1970,0.0,f,45-54
MH,1970,2.0,f,45-54
MH,1970,2.0,f,45-54
MH,1970,8.0,f,45-54
MH,1970,3.0,f,45-54
MH,1970,6.0,f,45-54
MH,1970,3.0,f,45-54
MH,1970,3.0,f,45-54
MH,1970,7.0,f,45-54
MH,1970,3.0,f,45-54
MH,1970,5.0,f,45-54
MH,1970,5.0,m,45-54
MH,1970,1.0,m,45-54
MH,1970,1.0,m,45-54
MH,1970,3.0,m,45-54
